4717,5095
3882,4662
3956,4234
4133,4207
4337,4385
4295,4340
4027,4066
3928,3966
4033,4063
4113,4133
4288,4307
3995,4009
4197,4210
4330,4342
4386,4397
3944,3954
4040,4050
3931,4473
3984,4005
3279,3595
3481,3497
3522,3536
2177,3212
2191,2315
2578,2665
2387,2427
2634,2665
2240,2270
2366,2394
2578,2602
3139,3164
2217,2237
2217,2237
2420,2436
2619,2633
2630,2644
2931,2944
2245,2258
3142,3154
2825,2837
2373,2385
2247,2259
2474,2485
2249,2260
2333,2840
2402,2508
2671,2734
2629,2681
2790,2832
2562,2604
2474,2513
2426,2441
2807,2822
2395,2409
1220,2331
1515,1574
1633,1682
1616,1663
1326,1367
1626,1665
2035,2072
2161,2198
2089,2126
1297,1326
1985,2012
1850,1875
1746,1769
1296,1318
1531,1549
1367,1385
1762,1779
2105,2119
1838,1851
1730,1743
1394,1407
1484,1497
1594,1606
1532,1544
2273,2284
1537,1549
1593,1604
1996,2007
1595,1606
1645,1656
1287,1298
1842,1853
1335,1345
1465,1475
904,1041
1015,1030
955,1013
1022,1036
810,891
446,471
1040,1051
754,766
644,709
479,494
486,525
779,791
493,670
526,682
579,594
578,593
558,734
709,731
670,702
648,663
856,871
756,774
799,814
725,738
793,804
680,700
684,704
742,777
702,945
1248,1259
772,793
1031,1043
814,827
831,845
876,888
887,909
1135,1149
879,900
807,818
1372,1384
908,1122
1207,1221
1308,1322
1225,1244
812,825
976,1082
1257,1298
854,885
867,877
895,930
860,884
859,875
887,1033
1207,1217
1170,1181
1170,1182
1322,1336
1229,1261
1195,1207
1208,1231
1278,1288
1123,1319
1351,1368
1401,1413
1237,1256
996,1033
1250,1264
1350,1360
1347,1368
947,976
1395,1459
1272,1316
1476,1495
1335,1350
1473,1484
1327,1338
1351,1412
1488,1505
1457,1494
1397,1461
1348,1360
1597,1623
1404,1640
1322,1345
1622,1644
1645,1714
1701,1801
1664,1676
1467,1480
1516,1629
1540,1608
1386,1396
1675,1685
1505,1518
1613,1635
1688,1739
1530,1540
1417,1436
1678,1695
1643,1663
1665,1677
1541,1566
1650,1664
1761,1803
1868,1881
1573,1598
1894,2010
1665,1718
1501,1515
1857,1870
1498,1543
1845,1882
1267,1280
1729,1810
1539,1565
1884,2001
1529,1584
1893,1905
1553,1568
1579,1647
1817,1861
1827,1848
1594,1615
1643,1659
1964,1987
1857,1873
2003,2024
1723,1735
2030,2043
1916,1992
1728,1740
1742,1756
2003,2038
2091,2104
2000,2012
2055,2066
1804,1819
2080,2096
1881,1894
1997,2016
1944,1965
2369,2435
1927,1950
2415,2428
1954,2042
2380,2396
2195,2220
2338,2352
2228,2244
2197,2213
2164,2175
2241,2256
2043,2085
2176,2192
2163,2239
2205,2221
2087,2098
2180,2280
2102,2120
2424,2436
2121,2151
2324,2337
2303,2316
2264,2305
2417,2428
2225,2240
2157,2195
2435,2461
2261,2272
2273,2284
2461,2480
2265,2296
2226,2247
2302,2325
2294,2307
2248,2260
2328,2383
2272,2283
2543,2556
2556,2618
2603,2617
2618,2640
2342,2365
2583,2594
2619,2639
2638,2661
2672,2700
2950,3007
2893,2919
2744,2765
2964,2978
2968,2979
2708,2733
2828,2844
2714,2727
2734,2751
2724,2747
2900,2927
2778,2795
2933,2960
2961,2972
2944,2959
2625,2662
2976,2986
2872,2884
2889,2904
2917,2941
2952,2962
3000,3019
3011,3025
2812,2824
3165,3176
3168,3183
3195,3207
3206,3223
3011,3026
3310,3324
3063,3077
3381,3395
3403,3413
3430,3443
3242,3297
3593,3667
3583,3605
3587,3602
3603,3668
3664,3687
3695,3705
3435,3455
3647,3695
3676,3687
3676,3687
3457,3469
3697,3728
3472,3483
3733,3756
3563,3574
3768,4014
3575,3589
3923,3941
3578,3591
3903,3919
3898,3913
3718,3732
4014,4025
3734,3750
3735,3745
4002,4022
4045,4056
4023,4038
4047,4064
4092,4112
4171,4301
3918,3939
3983,4097
4304,4442
4098,4284
4443,4531
4468,4480
4561,4684
4283,4331
4330,4395
4698,4716
4385,4400
4409,4425
4460,4474
4551,4573
4574,4591
4596,4633
4732,4744
4766,4786
