956,3726
2130,2930
2860,3452
3076,3478
3153,3378
2145,2277
2580,2710
2620,2729
2591,2700
2541,2637
2597,2692
2865,2954
3024,3103
2421,2488
2430,2496
2541,2607
2780,2845
3209,3270
2905,2965
3548,3608
3429,3483
2747,2801
2868,2916
2570,2617
2542,2588
2883,2929
2660,2700
3139,3172
2598,2630
2256,2287
2925,2956
3307,3337
3049,3077
3448,3477
2220,2248
3389,3416
2882,2909
3129,3155
2753,2778
3138,3160
2924,2946
2980,3000
2672,2692
2407,2426
2655,2674
3312,3330
3459,3477
3316,3333
2797,2814
2285,2301
2386,2401
2133,2149
2457,2473
2796,2812
992,1007
3150,3164
2544,2557
3087,3099
2883,2895
3173,3185
3554,3565
2061,2072
3138,3149
3225,3449
2332,2671
2335,2351
1994,2245
472,852
487,515
702,815
645,658
1127,1138
1083,1099
1686,1704
1657,1678
1579,1653
1455,1468
1329,1419
1165,1199
1600,1624
1605,1631
1627,1641
1648,1691
1418,1433
1700,1713
1785,1798
1544,1609
1506,1666
1522,1534
1535,1578
1707,1719
1593,1615
1685,1705
1615,1629
1609,1630
1616,1645
1657,1690
1768,1799
1762,1777
1737,1748
1808,1847
1849,1860
1801,1857
1827,1867
1854,1961
1866,1919
2396,2414
2422,2439
2160,2210
2204,2264
2194,2265
2256,2279
2282,2297
2298,2342
2240,2392
2268,2280
2304,2329
2429,2442
2448,2465
2394,2432
3394,3546
3916,3939
3945,4060
4068,4086
4127,4138
