birth,death,lifetime,tipF,endF,tipX,tipY,endX,endY,root_geodesic
0.0,5501.924900958591,5501.924900958591,11528008,6070038,4600,2504,0,1319,5501.924900958591
4617.851426967572,4681.531062752424,63.67963578485251,6199754,5886778,860,1347,820,1279,884.0734739910197
4364.458527333603,4640.893049321523,276.43452198791965,4363267,5058381,571,948,783,1099,1137.4663736249872
4624.358391582792,4640.117418922084,15.759027339291606,6337783,6300952,829,1377,814,1369,877.566509375799
4562.074039503792,4603.345101632969,41.27106212917715,6641528,6494236,842,1443,814,1411,939.8508614547995
4504.96009176727,4597.48207263126,92.5219808639904,6144628,5721189,958,1335,903,1243,996.964809191321
4539.59159997929,4591.389139486357,51.797539507067086,4878865,4851316,745,1060,808,1054,962.3333009793013
4530.293207395756,4548.591784724218,18.29857732846176,5831687,5739641,953,1267,947,1247,971.6316935628349
4176.137693126061,4500.387967233743,324.25027410768234,3516583,4473987,655,764,843,972,1325.78720783253
4214.2685382796135,4456.280934607549,242.01239632793568,8146163,7179950,623,1770,830,1560,1287.6563626789775
4281.082641431079,4455.372501192048,174.2898597609692,3627166,4400312,790,788,800,956,1220.8422595275126
332.9226189341316,4442.787801654657,4109.865182720526,1385180,5587883,4580,300,1055,1214,5169.002282024459
4420.692350608055,4438.956616780535,18.264266172480347,4174866,4216303,852,907,871,916,1081.2325503505358
4404.720442711988,4433.926527461849,29.206084749861475,4372843,4303785,943,950,915,935,1097.204458246603
3449.0838618373227,4426.042666845435,976.958805008112,5901794,5390010,2030,1282,1068,1171,2052.8410391212683
4391.410707631654,4414.816310300842,23.40560266918783,7340860,7285655,670,1595,689,1583,1110.5141933269372
4390.694044172183,4412.003970882603,21.30992671042077,6098669,5997426,1019,1325,1020,1303,1111.2308567864086
4368.110646612071,4402.992219291921,34.88157267985025,7524986,7354690,716,1635,694,1598,1133.8142543465206
4386.092901805866,4399.336818558512,13.243916752646328,6683095,6673896,991,1452,996,1450,1115.8319991527253
4376.566720829792,4398.709274285792,22.142553456000314,7354743,7377724,747,1598,718,1603,1125.358180128799
4375.43705683358,4393.256294010999,17.81923717741938,7046590,7009792,928,1531,946,1523,1126.487844125011
4371.549095577921,4386.411249650936,14.862154073014608,5647759,5551123,1105,1227,1111,1206,1130.3758053806698
4354.47579786812,4381.434199137286,26.958401269165734,6227559,6420845,1053,1353,1055,1395,1147.4491030904712
4280.001698427475,4375.763268586398,95.76157015892295,7506452,7442105,590,1631,671,1617,1221.9232025311162
4149.280808215353,4374.356961998695,225.0761537833414,7897765,7525134,733,1716,864,1635,1352.6440927432373
4186.919039030985,4372.2846962934445,185.36565726245954,6549877,6577317,1231,1423,1059,1429,1315.0058619276062
4287.8457380899745,4369.3475918421655,81.50185375219098,4142800,3972449,1000,900,923,863,1214.0791628686168
4309.286658286743,4344.445764176173,35.159105889430066,4368243,4451122,945,949,988,967,1192.6382426718483
4288.426201518049,4313.302318053021,24.876116534971516,4800967,4685904,1081,1043,1068,1018,1213.4986994405415
4173.195536795659,4307.332242553142,134.13670575748347,6158669,5514385,1193,1338,1189,1198,1328.7293641629321
4279.131513479611,4303.780324623286,24.64881114367472,7083584,7014538,1106,1539,1090,1524,1222.7933874789796
4290.5633866750695,4302.7882503287055,12.224863653636021,7336643,7295219,1055,1594,1049,1585,1211.3615142835213
4208.4110218194055,4282.299557246477,73.88853542707147,4207165,4207243,937,914,1015,914,1293.5138791391857
4250.135371529697,4282.107497993407,31.972126463710083,4455861,4469634,1125,968,1092,971,1251.789529428894
4150.235399034234,4258.85668157518,108.62128254094569,7861351,7525321,1135,1708,1051,1635,1351.6895019243564
4191.815874190335,4207.9751693677135,16.159295177378226,8312048,8261440,836,1806,850,1795,1310.109026768256
4046.3713988580957,4198.747880119769,152.3764812616737,7382878,7396571,1270,1604,1157,1607,1455.5535021004955
4183.213596307862,4197.545991306271,14.332394998409654,8114332,8146531,1006,1763,991,1770,1318.7113046507288
4174.955830214906,4189.200110184855,14.244279969948366,3111922,3153335,970,676,965,685,1326.969070743685
4038.8036198079117,4185.382445392515,146.5788255846037,8827388,8385713,752,1918,869,1822,1463.1212811506794
4166.751060218151,4179.0426888823185,12.291628664167547,7824462,7879696,1062,1700,1072,1712,1335.1738407404398
4158.993425347247,4173.423396487847,14.429971140600173,8496168,8417966,876,1846,908,1829,1342.9314756113445
4068.0652131462875,4163.625426718885,95.5602135725976,3070378,2996845,844,667,943,651,1433.8596878123035
3911.095611477504,4153.311296501899,242.21568502439504,3811397,3047511,941,828,987,662,1590.829289481087
3798.5747710103674,4151.134882005204,352.56011099483703,4253432,5496134,1184,924,1346,1194,1703.3501299482236
4132.046658755695,4150.686417789278,18.639759033582777,2904786,2937022,924,631,946,638,1369.8782422028964
4076.5547668464114,4146.803045896517,70.24827905010534,3328289,3121150,1043,723,994,678,1425.3701341121796
4062.2214124973343,4135.831967310381,73.61055481304629,8882659,8569751,799,1930,827,1862,1439.7034884612565
3985.8112591172658,4133.649962961126,147.83870384386046,3148978,3627478,1210,684,1102,788,1516.1136418413255
4082.5979694702883,4123.38526041437,40.78729094408209,6987010,7138911,1174,1518,1209,1551,1419.3269314883028
4094.7687296690356,4118.056261636478,23.28753196744219,8381069,8509907,827,1821,809,1849,1407.1561712895552
4015.0437237043125,4117.919454407413,102.87573070310009,8735708,8335278,1112,1898,1056,1811,1486.8811772542783
4063.998696404111,4087.309357349659,23.31066094554808,8188073,8169697,1115,1779,1147,1775,1437.92620455448
3928.232438785816,4059.4482597213455,131.21582093552934,2177623,2545861,877,473,955,553,1573.6924621727749
