birth,death,lifetime,tipF,endF,tipX,tipY,endX,endY,root_geodesic
0.0,6222.091863723896,6222.091863723896,6802501,7968968,5605,1212,0,1421,6222.091863723896
5571.9889606818515,5600.538861611893,28.549900930041076,8709855,8614502,631,1553,614,1536,650.102903042044
5538.207263766511,5560.600567976465,22.393304209954294,8726687,8608935,639,1556,655,1535,683.8845999573854
3375.6946373731976,5123.234388099036,1747.539750725838,13044,8530858,1828,2,1090,1521,2846.397226350698
4938.140838153464,5094.449818297866,156.30898014440208,7706500,8643050,1108,1374,1122,1541,1283.951025570432
4764.7802015453935,4906.681334227425,141.90113268203186,5463147,6253884,955,974,964,1115,1457.311662178502
4767.0749466709885,4869.677435655492,102.6024889845039,6736194,6152981,986,1201,1005,1097,1455.0169170529073
4841.780146667387,4863.693996476286,21.913849808898703,5934224,6023968,960,1058,976,1074,1380.311717056508
4784.907359492968,4847.046762196605,62.13940270363764,6719439,7011024,1055,1198,1024,1250,1437.184504230928
4773.9191307353585,4827.193374881783,53.27424414642428,6640883,6898848,1011,1184,1008,1230,1448.1727329885368
4807.443657586662,4824.405510608859,16.96185302219692,9613470,9478889,1358,1714,1369,1690,1414.648206137234
4801.974393112419,4820.348178063656,18.373784951236303,9215322,9372344,1378,1643,1376,1671,1420.1174706114762
4756.820926871615,4779.402627547041,22.581700675426873,9675204,9495759,1404,1725,1415,1693,1465.2709368522815
4636.629398962965,4768.82194223563,132.1925432726648,10953752,10241574,1328,1953,1366,1826,1585.4624647609312
4725.260871176934,4749.66700470758,24.406133530646002,9720097,9899540,1433,1733,1420,1765,1496.830992546961
4738.759751024045,4748.890333827662,10.130582803617472,9198564,9361199,1444,1640,1447,1669,1483.3321126998512
4734.394521554246,4744.9335569330015,10.539035378755216,9047159,8985471,1455,1613,1455,1602,1487.6973421696496
4709.409734036573,4734.090268029923,24.680533993349854,8413476,8548057,1476,1500,1465,1524,1512.6821296873225
4665.724363963053,4729.976611802897,64.25224783984413,9075206,9462162,1462,1618,1466,1687,1556.367499760842
4713.8715883565455,4726.047890759538,12.176302402992405,5306202,5345466,1034,946,1042,953,1508.2202753673496
4614.3997563394305,4705.854855431238,91.45509909180782,8261937,8015266,1353,1473,1434,1429,1607.692107384465
4496.058437034724,4688.866896764375,192.80845972965108,6231642,6254012,1154,1111,1092,1115,1726.0334266891714
4380.2335956907,4658.3817581515905,278.1481624608905,6024451,7549833,1459,1074,1465,1346,1841.8582680331954
4164.820311612255,4655.049593541005,490.2292819287504,12709420,10847265,1692,2266,1393,1934,2057.27155211164
4372.666535206764,4644.6024689470905,271.9359337403266,12092406,10314615,1558,2156,1503,1839,1849.4253285171317
4625.876703739238,4638.899446020446,13.022742281207684,5889512,5956804,1112,1050,1108,1062,1596.2151599846575
4614.101804759438,4632.500714724962,18.39890996552367,10909000,10802452,1440,1945,1444,1926,1607.9900589644576
4547.019216088651,4623.640006418984,76.62079033033297,8178065,8581818,1601,1458,1578,1530,1675.0726476352452
4578.186252772745,4612.262035133966,34.07578236122026,8312631,8508914,1575,1482,1578,1517,1643.9056109511505
3915.722955422316,4611.185511292894,695.4625558705784,1611000,5547485,1504,287,1173,989,2306.3689083015797
4580.661695763378,4606.098042559688,25.436346796310318,6870895,6730699,1095,1225,1099,1200,1641.4301679605176
4538.410666855466,4601.547677510277,63.13701065481109,6074631,5687693,1167,1083,1181,1014,1683.6811968684299
4588.718110039306,4598.869015494577,10.150905455270731,5799827,5749363,1155,1034,1163,1025,1633.3737536845892
4546.055644757959,4598.052141183012,51.99649642505301,12058430,11789271,1230,2150,1255,2102,1676.0362189659363
4523.450981334165,4592.388936604406,68.93795527024122,5104418,4711836,1138,910,1116,840,1698.6408823897305
4418.298885704596,4592.157681344914,173.85879564031802,11262491,10331496,1627,2008,1560,1842,1803.7929780193
4497.202542873945,4586.001295276856,88.7987524029104,9338896,8851037,1576,1665,1613,1578,1724.8893208499505
4453.806758866858,4570.446629706287,116.63987083942902,11711015,11110922,1511,2088,1474,1981,1768.2851048570376
4515.356078308158,4569.318115232643,53.96203692448489,7723753,7426547,1537,1377,1555,1324,1706.7357854157374
4422.557355371479,4555.699049672288,133.14169430080892,7056175,6994611,1311,1258,1435,1247,1799.534508352416
4527.85966920609,4549.892685259908,22.033016053817846,11548248,11716492,1376,2059,1380,2089,1694.2321945178057
4427.382810447002,4543.464826213079,116.08201576607644,3780936,4409011,1144,674,1123,786,1794.7090532768934
3939.599264808999,4532.186095479206,592.5868306702073,5659949,7140549,1477,1009,1565,1273,2282.4925989148965
4465.007783443813,4528.4774644409845,63.469680997171054,7381740,7774319,1612,1316,1631,1386,1757.0840802800822
4486.857335194051,4524.386508061112,37.52917286706088,8150070,7908926,1646,1453,1646,1410,1735.234528529844
4498.673743436496,4510.370505294759,11.696761858263017,8385620,8301487,1660,1495,1647,1480,1723.4181202874
4482.042702616174,4507.342778052491,25.300075436316547,12389352,12254773,1280,2209,1293,2185,1740.0491611077218
4347.542772051147,4507.330963971043,159.78819191989624,11228893,10320371,1677,2002,1651,1840,1874.5490916727483
4459.940080466607,4506.201225885514,46.26114541890729,7449075,7723867,1651,1328,1651,1377,1762.1517832572893
4423.214826398755,4495.620621549006,72.40579515025092,9451147,8980103,1667,1685,1695,1601,1798.8770373251411
4100.27944975912,4494.413263735878,394.13381397675766,11991542,10241876,1638,2138,1668,1826,2121.8124139647753
4467.376459969538,4489.891509250404,22.51504928086615,11335286,11469882,1518,2021,1522,2045,1754.7154037543578
4474.5141394240945,4487.683084469621,13.168945045526016,6860172,6938687,1588,1223,1591,1237,1747.577724299801
4468.581714689698,4485.829479316002,17.24776462630416,4947516,5054071,1260,882,1263,901,1753.5101490341979
4452.9011917174885,4469.645955415499,16.7447636980105,10572753,10454989,1673,1885,1677,1864,1769.1906720064073
4419.072870656907,4454.817237870711,35.74436721380425,8312753,8464194,1697,1482,1722,1509,1803.0189930669887
4429.699053973001,4445.5476579964325,15.848604023431108,9008193,9125954,1745,1606,1738,1627,1792.3928097508947
4338.749926086264,4438.405136885189,99.6552107989246,9226848,9198855,1688,1645,1735,1640,1883.3419376376312
3075.2434433598814,4436.0716772292635,1360.828233869382,19029204,12568877,1260,3393,1349,2241,3146.848420364014
4164.559054683083,4433.642993345555,269.08393866247206,11133792,10140996,1912,1985,1732,1808,2057.532809040813
4416.03772663132,4430.233259092862,14.195532461541916,9838157,9776458,1725,1754,1714,1743,1806.054137092576
4374.435283164375,4419.661022169278,45.22573900490352,9580192,9849387,1728,1708,1739,1756,1847.656580559521
4389.668300245108,4408.728589200384,19.06028895527561,9518491,9613816,1715,1697,1704,1714,1832.423563478787
4386.959158415797,4406.10146384461,19.142305428813415,9451234,9339076,1754,1685,1756,1665,1835.1327053080984
4347.883072901636,4402.062858586241,54.17978568460512,9518533,9849407,1757,1697,1759,1756,1874.208790822259
4390.289271841198,4401.194976205575,10.905704364377016,6821019,6877095,1691,1216,1687,1226,1831.802591882698
4318.248929420715,4374.708214299953,56.45928487923811,7589304,7409899,1680,1353,1731,1321,1903.8429343031805
4338.772130083953,4373.175481546165,34.40335146221241,6809803,6596699,1691,1214,1691,1176,1883.319733639943
4319.687282390079,4373.073914595539,53.38663220545914,7135082,7381867,1706,1272,1739,1316,1902.4045813338157
4342.777188627077,4371.722564232716,28.94537560563913,10236393,10062545,1793,1825,1793,1794,1879.3146750968194
4283.269004558926,4370.478886772045,87.20988221311927,3551030,3579119,1166,633,1215,638,1938.8228591649693
4339.434402916188,4368.893406474745,29.459003558556105,7953931,7948314,1787,1418,1778,1417,1882.6574608077074
4338.758375039169,4367.503871450067,28.74549641089834,7353887,7443593,1799,1311,1777,1327,1883.333488684727
4352.620453238783,4367.287212351641,14.666759112858017,7830549,7746440,1781,1396,1792,1381,1869.4714104851128
4304.377199485307,4367.204517738258,62.827318252951045,13331566,12983863,1350,2377,1343,2315,1917.7146642385887
4228.94399063571,4366.782644730851,137.83865409514056,4414731,3657652,1235,787,1236,652,1993.1478730881852
4329.323131878688,4361.21134693985,31.888215061161645,7942716,7729625,1788,1416,1801,1378,1892.768731845207
4342.918188993436,4360.994395628223,18.076206634787013,8217499,8088518,1779,1465,1782,1442,1879.1736747304594
4290.220950125393,4358.714536391023,68.49358626563026,9540999,9815802,1791,1701,1802,1750,1931.8709135985025
4346.439882048492,4358.276029308829,11.836147260336475,10141074,10068167,1810,1808,1807,1795,1875.6519816754035
4251.959419712803,4355.5558146968715,103.59639498406887,6282475,6181617,1515,1120,1601,1102,1970.1324440110927
4339.0551451450065,4349.227712356052,10.172567211045134,8705467,8755940,1851,1552,1852,1561,1883.0367185788891
4319.21584918949,4343.903720051258,24.687870861767806,7079055,6922032,1759,1262,1760,1234,1902.8760145344058
2427.587558335798,4332.488463233736,1904.9009048979383,2796044,7482895,3260,498,1823,1334,3794.5043053880977
4289.053523658091,4332.23896734547,43.18544368737912,8475556,8744741,1868,1511,1869,1559,1933.0383400658045
4316.692089197418,4328.878580149378,12.186490951959968,10169136,10062589,1832,1813,1837,1794,1905.3997745264776
4203.68658304389,4322.3900488223,118.70346577840974,5536782,6215354,1686,987,1690,1108,2018.4052806800055
4277.891990959565,4315.894326912496,38.00233595293048,9159740,8941033,1876,1633,1881,1594,1944.1998727643304
4297.497900037763,4309.390126637607,11.892226599843525,7079102,7107130,1806,1262,1794,1267,1924.5939636861322
4243.070954158038,4292.78467678332,49.71372262528166,7095910,6804309,1790,1265,1805,1213,1979.0209095658572
4122.17037128384,4292.646188672064,170.47581738822464,3825913,4285908,1257,682,1396,764,2099.9214924400558
4114.513469671318,4287.678633530169,173.16516385885097,3747546,3259528,1402,668,1280,581,2107.5783940525785
4270.9078911427405,4283.893445997174,12.985554854433758,9754189,9860744,1877,1739,1880,1758,1951.1839725811556
4231.302452326208,4271.50012157221,40.19766924600208,4476641,4280332,1457,798,1428,763,1990.789411397687
4236.528342088763,4271.188446515918,34.6601044271556,4532683,4336412,1419,808,1428,773,1985.5635216351325
3593.5827168949504,4269.545956008,675.9632391130494,16971288,13230760,1480,3026,1488,2359,2628.509146828945
4237.65723903057,4268.537363756215,30.880124725645146,10337432,10118726,1888,1843,1894,1804,1984.4346246933253
4179.758805882817,4260.877485127387,81.11867924457056,8038144,7600740,1880,1433,1900,1355,2042.3330578410787
4183.74387343292,4257.680430322953,73.93655689003299,7067987,6776306,1907,1260,1842,1208,2038.347990290976
4245.807149727357,4257.658027076819,11.85087734946228,6288343,6136925,1775,1121,1773,1094,1976.2847139965388
4173.4512917059255,4249.295616561729,75.84432485580328,2614595,3023998,1267,466,1286,539,2048.6405720179696
4212.272073942994,4244.315364124023,32.04329018102908,9720594,9877607,1930,1733,1919,1761,2009.8197897809014
4180.72375477523,4239.529082457904,58.80532768267403,7073612,7382043,1924,1261,1915,1316,2041.368108948665
4131.986161535761,4233.851092418894,101.86493088313273,6978294,6636123,1942,1244,1859,1183,2090.1057021881343
4217.015867119931,4232.559773338973,15.543906219042583,13466323,13376596,1515,2401,1516,2385,2005.0759966039648
4183.15638646354,4224.719641745414,41.56325528187426,13494232,13561571,1384,2406,1427,2418,2038.9354772603558
4187.112224288869,4220.427854668489,33.315630379620416,7264321,7376455,1961,1295,1935,1315,2034.979639435027
4141.022560081788,4214.046886428346,73.02432634655815,2491248,2883824,1296,444,1312,514,2081.069303642108
4193.034792949111,4205.605552458202,12.570759509090749,4106538,4022411,1482,732,1475,717,2029.0570707747845
4141.500323907741,4201.840639319604,60.34031541186232,2968025,2906281,1393,529,1337,518,2080.591539816154
4170.534328191421,4196.986686155491,26.45235796406996,9165459,9019663,1987,1634,1999,1608,2051.557535532475
4110.26024592927,4193.8222000193055,83.56195409003521,14094434,13679379,1530,2513,1467,2439,2111.831617794626
4158.0681539848865,4183.701756834206,25.633602849319686,6669814,6501570,1902,1189,1898,1159,2064.0237097390086
4150.709557399946,4178.125518506325,27.415961106378745,6507212,6378197,1932,1160,1901,1137,2071.3823063239497
4137.427559263131,4177.743885575397,40.31632631226603,13802839,13735502,1551,2461,1510,2449,2084.664304460764
4160.569077169175,4172.641562325156,12.072485155980758,5576163,5609799,1811,994,1799,1000,2061.522786554721
4000.4687004948546,4159.051456949539,158.5827564546844,4230083,5110523,1651,754,1635,911,2221.623163229041
4147.171554273622,4158.716025771724,11.544471498102212,5918277,5839767,1837,1055,1839,1041,2074.920309450274
3047.2993796114774,4157.6893512787665,1110.389971667289,591121,6204352,2281,105,1904,1106,3174.792484112418
4133.911420646876,4145.0252976407555,11.113876993879785,13382329,13455233,1641,2386,1641,2399,2088.18044307702
4049.3598433977068,4134.897166371356,85.53732297364968,7993423,7494313,2023,1425,2025,1336,2172.732020326189
4108.406861159647,4124.52612740997,16.119266250323562,5794951,5856628,1887,1033,1876,1044,2113.685002564249
4110.789913193636,4123.042817961521,12.252904767885411,5755681,5637911,1873,1026,1871,1005,2111.30195053026
4074.6174863254446,4119.465380052568,44.84789372712385,13651307,13998993,1435,2434,1425,2496,2147.474377398451
