birth,death,lifetime,tipF,endF,tipX,tipY,endX,endY,root_geodesic
0.0,5597.440617505666,5597.440617505666,15542721,10199271,5130,3027,0,1987,5597.440617505666
4653.346820129271,4701.192013726774,47.84519359750357,10230974,9999979,905,1993,895,1948,944.0937973763953
4532.530207845171,4547.949449620436,15.419241775264709,10066842,10061725,1029,1961,1045,1960,1064.9104096604947
4507.774443348691,4541.38428087334,33.609837524648356,9168552,9312266,1014,1786,1004,1814,1089.6661741569746
4318.111342539484,4341.162682468634,23.051339929149435,10164613,10113265,1273,1980,1255,1970,1279.3292749661816
4283.836514431779,4303.835401336263,19.998886904484607,8429520,8455164,1134,1642,1113,1647,1313.604103073887
4244.784503364611,4260.206378557735,15.421875193123924,9656502,9574375,1329,1881,1330,1865,1352.6561141410548
3600.465511543671,4244.556559347104,644.091047803433,14090897,11293712,812,2745,1112,2200,1996.9751059619946
4173.484864110647,4193.186630491857,19.70176638120938,10118519,10036413,1376,1971,1398,1955,1423.9557533950185
4114.112210172293,4187.404806772216,73.29259659992294,8722119,8198600,1152,1699,1199,1597,1483.3284073333728
4100.91456903689,4176.039590786931,75.12502175004101,10431685,9990239,1429,2032,1421,1946,1496.526048468776
4126.881525502038,4163.420251498298,36.53872599625993,10672870,10996251,1363,2079,1365,2142,1470.559092003628
4145.19857803289,4155.664271472611,10.46569343972169,8455201,8444942,1150,1647,1157,1645,1452.2420394727762
3964.488206795815,4113.088497079095,148.60029028327972,8342095,7526007,970,1625,1029,1466,1632.9524107098503
3992.1771806247834,4112.257934303756,120.08075367897254,7033205,7638912,995,1370,1008,1488,1605.2634368808822
4065.9102384459347,4087.2013802947267,21.291141848791995,7592670,7531101,963,1479,990,1467,1531.5303790597306
4070.089042980736,4085.554443123682,15.465400142946237,12166357,12104780,1147,2370,1166,2358,1527.3515745249297
4065.7990142153985,4078.182861163656,12.383846948257542,9451359,9297371,1506,1841,1508,1811,1531.6416032902673
4035.3663563212726,4074.647241113172,39.28088479189955,12027868,12099686,1249,2343,1205,2357,1562.074261184393
4029.321779223412,4049.5324688953538,20.210689671941964,12002297,12038206,1343,2338,1321,2345,1568.118838282254
4000.0954802071838,4039.89974012954,39.80425992235632,9328201,8979152,1540,1817,1535,1749,1597.3451372984819
3960.5966750429843,4024.754664751834,64.15798970884953,12484792,12346084,1336,2432,1219,2405,1636.843942462681
3980.8113247080764,4021.7295989302593,40.918274222182845,12284534,12202448,1265,2393,1307,2377,1616.629292797589
3534.458412989523,4001.207333601689,466.7489206121659,14727612,12505195,1035,2869,1207,2436,2062.9822045161427
3976.8255519204413,3990.2439015138934,13.418349593452149,7505871,7567466,1425,1462,1424,1474,1620.615065585224
3805.406208711838,3971.2770238023504,165.87081509051222,13023805,12156368,1384,2537,1424,2368,1792.0344087938277
3938.4956782974355,3969.8673695365087,31.371691239073243,12371795,12551438,1265,2410,1253,2445,1658.9449392082302
3726.9819777135626,3957.688210380812,230.70623266724942,6099444,7023234,1440,1188,1290,1368,1870.4586397921028
3771.3942898219593,3950.4763928914945,179.08210306953515,6787287,7182451,1461,1322,1384,1399,1826.0463276837063
3759.4536567466425,3946.1028833720748,186.64922662543222,13218728,12736218,1253,2575,1245,2481,1837.986960759023
3919.3511459749548,3937.411186873367,18.060040898412353,11956271,11997315,1514,2329,1494,2337,1678.0894715307109
