3081,4493
3401,3571
4115,4256
3933,4069
3945,4040
3811,3900
4164,4242
3845,3916
3169,3239
4170,4233
4095,4158
3171,3228
4002,4057
4176,4226
4143,4192
3741,3789
3547,3587
3809,3846
3548,3584
4262,4295
3846,3872
4336,4359
3354,3377
4027,4041
3641,3654
4138,4150
2410,3074
2920,3037
2668,2744
2792,2861
2838,2865
2758,2782
2581,2592
410,4493
1103,2897
1362,2589
420,1394
1590,2535
2068,2909
1432,2249
2540,3338
1603,2202
643,1184
1262,1749
2115,2590
2352,2786
1633,2046
1843,2141
1646,1939
3246,3528
3406,3686
1764,2038
1477,1750
1020,1280
694,937
2549,2789
2219,2456
2758,2967
1424,1630
2581,2782
1594,1786
1827,2018
2122,2305
1907,2088
1811,1989
1763,1941
4000,4178
1860,2035
1813,1988
1450,1625
2227,2398
2322,2489
2789,2956
964,1130
2219,2384
1227,1390
2294,2457
2212,2374
1804,1965
2758,2916
2057,2214
2616,2769
3765,3916
2497,2647
1736,1885
1321,1470
2274,2423
1677,1820
3469,3606
1794,1931
1729,1865
1233,1366
2423,2555
2411,2542
2391,2520
2050,2179
2881,3007
2214,2340
1798,1924
826,950
3747,3870
2018,2141
3726,3849
3300,3423
1823,1942
3606,3724
1903,2020
2667,2784
1814,1930
1634,1750
2729,2844
2364,2479
3313,3427
1743,1855
2071,2183
1895,2007
3470,3581
618,728
2101,2210
2758,2867
2671,2778
2998,3105
1886,1992
4205,4311
2190,2295
3310,3415
2567,2667
2392,2490
2809,2906
2494,2589
827,921
2401,2493
2724,2816
2628,2719
2362,2452
2060,2149
2825,2914
2695,2783
2046,2134
1835,1921
1760,1845
1484,1570
2879,2962
2224,2307
993,1076
2416,2498
1843,1925
1907,1989
2158,2238
2769,2849
1101,1180
2553,2631
1808,1886
4225,4303
1025,1101
2971,3047
2419,2495
839,915
2932,3007
2072,2146
1811,1886
2402,2476
1907,1981
4060,4133
2591,2662
2146,2217
1369,1440
2930,3001
2498,2568
1375,1445
2123,2193
2508,2578
1995,2065
2595,2665
3624,3694
1810,1879
1251,1320
1965,2033
2057,2124
4063,4130
2471,2538
2286,2352
3013,3079
1617,1683
1850,1915
3027,3092
2406,2471
2254,2319
2825,2889
3323,3387
1867,1931
4048,4111
3974,4037
2936,2998
1229,1292
1916,1979
2434,2496
4042,4104
1276,1337
2442,2504
2561,2623
2928,2989
2410,2470
2491,2552
3908,3968
2697,2757
3017,3077
1888,1947
2969,3027
2012,2071
2177,2235
1541,1599
2023,2081
1405,1463
2205,2263
2985,3042
2902,2959
2676,2733
3027,3083
765,821
1900,1956
1957,2013
2551,2607
2291,2346
2491,2546
2762,2817
3241,3296
3182,3236
1033,1087
2942,2997
1226,1279
2404,2457
2356,2409
2867,2919
1528,1580
2313,2365
2048,2100
2075,2127
2982,3034
1815,1866
1791,1841
3613,3663
2088,2138
2331,2380
2424,2473
603,651
3916,3965
2607,2656
2536,2584
2224,2272
2043,2091
3090,3139
1888,1936
2682,2729
3594,3642
2414,2461
2883,2930
3086,3132
1980,2027
2273,2319
2409,2455
2630,2676
2071,2117
2778,2824
1921,1966
1827,1873
2466,2511
2459,2504
795,840
3095,3140
2476,2521
1679,1723
2892,2936
2300,2345
2155,2199
3788,3832
4078,4122
4069,4113
2378,2421
3050,3093
2148,2191
2533,2576
712,755
1874,1917
2062,2104
1102,1145
1582,1624
2116,2158
1142,1184
3278,3320
3160,3201
2256,2297
3727,3768
3284,3325
3232,3273
866,907
2499,2539
759,799
2135,2175
2517,2556
2923,2963
2313,2352
1662,1701
2360,2399
3299,3338
2862,2900
3202,3240
2425,2463
3035,3073
2548,2586
1970,2008
2376,2414
2704,2741
2791,2828
2367,2404
1873,1910
1457,1493
2676,2713
2408,2445
4246,4283
3110,3147
3547,3583
2005,2041
2531,2567
1385,1421
2435,2470
1955,1990
2863,2898
2300,2335
2429,2464
3030,3065
2625,2659
3803,3838
2721,2756
2523,2558
3921,3955
3479,3513
2861,2895
2126,2160
2837,2871
2422,2455
3934,3967
2010,2044
1526,1559
2743,2776
2459,2492
2103,2136
2670,2703
3078,3111
3675,3708
3429,3462
2420,2453
2094,2127
1892,1924
3090,3122
2986,3019
3643,3676
4122,4153
2156,2187
2052,2084
3441,3473
3232,3264
3589,3620
2685,2717
1453,1484
3793,3824
2714,2745
2196,2227
2877,2908
3869,3900
2204,2235
2585,2616
3138,3169
2295,2325
2140,2170
2121,2152
3242,3272
1722,1751
1849,1879
2508,2538
3305,3335
2713,2743
3228,3257
2900,2929
2377,2406
2692,2721
1865,1894
1892,1921
2337,2366
2503,2531
2304,2333
2868,2896
2180,2208
3321,3349
2999,3026
2351,2378
1562,1589
2060,2087
1892,1919
2438,2464
2299,2326
1370,1396
2114,2141
1724,1750
2210,2236
2670,2696
2963,2989
1655,1681
1493,1520
1471,1497
4061,4087
2971,2997
2307,2333
891,917
2687,2712
2297,2322
2301,2326
4246,4271
2218,2242
2102,2126
1929,1954
3149,3174
2988,3012
661,686
2239,2264
1969,1993
2867,2892
2198,2222
1355,1379
2019,2043
1975,1999
3371,3394
4125,4149
3351,3374
2023,2047
1733,1756
1242,1266
1570,1593
2661,2685
2788,2811
2462,2485
2939,2962
1824,1847
1936,1958
2327,2349
2600,2622
1555,1577
1830,1852
2146,2168
1542,1564
3127,3149
2916,2938
1842,1865
2806,2828
2663,2685
1828,1850
2706,2727
2216,2237
2810,2831
2375,2396
2871,2892
2451,2472
1015,1036
1747,1768
1935,1956
1509,1529
1433,1454
2492,2513
2051,2072
2542,2562
1976,1997
2287,2308
1964,1984
1952,1973
2235,2255
2657,2677
2786,2806
2437,2457
1252,1271
1267,1287
3381,3401
740,760
2699,2719
2530,2550
2042,2062
2446,2466
1862,1881
3376,3395
2144,2163
2134,2154
2058,2077
1577,1596
2430,2449
1785,1804
2186,2205
2755,2773
2113,2131
2307,2325
1195,1214
2424,2443
2301,2319
701,719
2747,2766
2805,2824
1850,1868
2472,2490
1690,1708
1727,1745
1358,1376
2872,2890
3792,3810
2606,2624
3301,3319
2678,2696
2643,2660
2678,2696
2897,2914
1852,1870
2324,2342
3267,3285
2551,2568
2484,2501
4271,4288
1777,1794
2293,2310
851,868
3785,3802
1751,1768
2102,2119
1338,1355
3547,3564
768,785
1605,1621
2575,2591
2417,2433
2703,2719
2062,2078
1915,1932
2025,2041
1946,1962
4186,4202
2677,2693
2484,2501
2352,2368
1015,1031
3595,3611
767,783
2663,2679
2953,2969
1992,2007
2068,2084
1665,1681
2040,2056
2427,2443
2035,2051
2028,2043
2205,2221
934,950
4139,4154
3764,3779
3834,3850
3017,3032
2489,2504
2593,2609
1914,1929
1719,1734
3317,3332
2209,2224
1152,1167
2239,2254
2344,2359
757,772
2704,2719
1358,1373
2816,2831
2593,2608
2655,2670
1431,1445
2961,2976
2724,2739
1981,1996
2365,2379
3543,3557
1563,1578
2692,2707
2838,2852
716,729
1618,1632
1467,1481
2959,2973
3492,3506
1852,1865
2200,2213
1786,1800
1372,1386
1850,1863
1904,1917
2906,2919
2030,2043
708,721
2238,2252
3327,3340
2554,2567
3247,3260
2654,2667
2881,2893
2682,2694
2279,2292
808,821
2500,2513
2542,2555
2202,2215
1753,1765
2926,2939
2964,2976
1885,1898
4094,4106
4039,4051
1831,1843
1793,1805
2303,2315
2262,2274
3041,3053
1975,1987
1851,1864
2230,2243
1929,1942
1533,1545
2901,2913
1596,1609
1132,1144
2842,2854
2597,2609
2426,2438
2370,2382
2305,2317
1989,2001
1582,1593
3687,3698
2910,2922
695,707
3153,3165
1323,1335
2382,2394
2651,2663
3230,3241
3333,3345
1259,1270
2790,2802
2884,2895
2589,2600
1772,1783
2552,2563
1602,1613
3907,3918
2866,2877
2853,2864
3343,3354
931,942
2306,2317
1954,1965
1565,1576
2506,2517
2198,2209
